Province,DateTime,Wind,Temp
BKK,2020-07-14 16:00 Local,125° @ 5,29.2
BKK,2020-07-14 19:00 Local,170° @ 8,28.6
BKK,2020-07-14 22:00 Local,215° @ 6,28.2
BKK,2020-07-15 01:00 Local,240° @ 4,27.5
BKK,2020-07-15 04:00 Local,80° @ 4,27.3
BKK,2020-07-15 07:00 Local,60° @ 1,27.6
BKK,2020-07-15 10:00 Local,240° @ 5,29.2
BKK,2020-07-15 13:00 Local,225° @ 10,31.1
BKK,2020-07-15 16:00 Local,230° @ 14,31.1
BKK,2020-07-15 19:00 Local,195° @ 4,30.1
BKK,2020-07-15 22:00 Local,240° @ 11,28.9
BKK,2020-07-16 01:00 Local,230° @ 7,28.1
BKK,2020-07-16 04:00 Local,230° @ 10,28
BKK,2020-07-16 07:00 Local,235° @ 6,27.7
BKK,2020-07-16 10:00 Local,245° @ 10,30.6
BKK,2020-07-16 13:00 Local,195° @ 9,32.6
BKK,2020-07-16 16:00 Local,200° @ 13,32.6
BKK,2020-07-16 19:00 Local,250° @ 17,29.3
BKK,2020-07-16 22:00 Local,250° @ 11,28.6
BKK,2020-07-17 01:00 Local,215° @ 7,27.8
BKK,2020-07-17 04:00 Local,170° @ 7,28
BKK,2020-07-17 07:00 Local,280° @ 10,28.1
BKK,2020-07-17 10:00 Local,240° @ 9,30.6
BKK,2020-07-17 13:00 Local,210° @ 8,32.3
BKK,2020-07-17 16:00 Local,205° @ 11,32.7
BKK,2020-07-17 19:00 Local,175° @ 10,31.2
BKK,2020-07-17 22:00 Local,185° @ 17,29.9
BKK,2020-07-18 01:00 Local,180° @ 10,29.5
BKK,2020-07-18 04:00 Local,195° @ 9,28.7
BKK,2020-07-18 07:00 Local,240° @ 3,28.9
BKK,2020-07-18 10:00 Local,175° @ 9,31.5
BKK,2020-07-18 13:00 Local,180° @ 13,32.7
BKK,2020-07-18 16:00 Local,185° @ 14,32.8
BKK,2020-07-18 19:00 Local,175° @ 12,30.8
BKK,2020-07-18 22:00 Local,170° @ 15,30.1
BKK,2020-07-19 01:00 Local,190° @ 15,29.4
BKK,2020-07-19 04:00 Local,175° @ 15,29.1
BKK,2020-07-19 07:00 Local,185° @ 9,29.4
BKK,2020-07-19 10:00 Local,175° @ 13,31.5
BKK,2020-07-19 13:00 Local,190° @ 9,32.8
BKK,2020-07-19 16:00 Local,195° @ 8,32.8
BKK,2020-07-19 19:00 Local,175° @ 12,30.9
BKK,2020-07-19 22:00 Local,175° @ 19,29.9
BKK,2020-07-20 01:00 Local,180° @ 13,29.3
BKK,2020-07-20 04:00 Local,190° @ 11,29.2
BKK,2020-07-20 07:00 Local,250° @ 5,29.4
BKK,2020-07-20 10:00 Local,250° @ 10,31.5
BKK,2020-07-20 13:00 Local,220° @ 8,33.4
BKK,2020-07-20 16:00 Local,215° @ 8,32.9
BKK,2020-07-20 19:00 Local,165° @ 8,31.1
BKK,2020-07-20 22:00 Local,160° @ 15,30.1
BKK,2020-07-21 01:00 Local,155° @ 13,29.1
BKK,2020-07-21 04:00 Local,155° @ 12,29.1
BKK,2020-07-21 07:00 Local,140° @ 9,28.9
BKK,2020-07-21 10:00 Local,145° @ 11,30.7
BKK,2020-07-21 13:00 Local,155° @ 8,31.9
BKK,2020-07-21 16:00 Local,205° @ 9,31.7
BKK,2020-07-21 19:00 Local,205° @ 8,29
BKK,2020-07-21 22:00 Local,255° @ 9,28
BKK,2020-07-22 01:00 Local,295° @ 5,27.5
BKK,2020-07-22 04:00 Local,295° @ 3,27.1
BKK,2020-07-22 07:00 Local,290° @ 3,27.4
BKK,2020-07-22 10:00 Local,130° @ 7,30.8
BKK,2020-07-22 13:00 Local,170° @ 5,32.3
BKK,2020-07-22 16:00 Local,175° @ 11,32
BKK,2020-07-22 19:00 Local,185° @ 13,30
BKK,2020-07-22 22:00 Local,185° @ 15,29.6
BKK,2020-07-23 01:00 Local,180° @ 11,29
BKK,2020-07-23 04:00 Local,175° @ 11,28.4
BKK,2020-07-23 07:00 Local,160° @ 8,28.6
BKK,2020-07-23 10:00 Local,170° @ 7,31.6
BKK,2020-07-23 13:00 Local,165° @ 7,32.9
BKK,2020-07-23 16:00 Local,155° @ 9,32.3
BKK,2020-07-23 19:00 Local,165° @ 13,30.8
BKK,2020-07-23 22:00 Local,185° @ 16,29.7
BKK,2020-07-24 01:00 Local,185° @ 12,29.3
BKK,2020-07-24 04:00 Local,175° @ 9,28.9
BKK,2020-07-24 07:00 Local,250° @ 5,29.1
BKK,2020-07-24 10:00 Local,225° @ 4,31.4
BKK,2020-07-24 13:00 Local,215° @ 3,33.2
BKK,2020-07-24 16:00 Local,150° @ 12,32
BKK,2020-07-24 19:00 Local,155° @ 13,29.7
BKK,2020-07-24 22:00 Local,170° @ 14,29.4
BKK,2020-07-25 01:00 Local,170° @ 14,28.7
BKK,2020-07-25 04:00 Local,170° @ 13,28.3
BKK,2020-07-25 07:00 Local,150° @ 6,28.5
BKK,2020-07-25 10:00 Local,200° @ 10,30.7
BKK,2020-07-25 13:00 Local,195° @ 9,32.3
BKK,2020-07-25 16:00 Local,180° @ 10,31.9
BKK,2020-07-25 19:00 Local,165° @ 11,30
BKK,2020-07-25 22:00 Local,170° @ 15,29.5
BKK,2020-07-26 01:00 Local,170° @ 12,28.9
BKK,2020-07-26 04:00 Local,170° @ 13,28.6
BKK,2020-07-26 07:00 Local,190° @ 11,28.8
BKK,2020-07-26 10:00 Local,200° @ 12,30.8
BKK,2020-07-26 13:00 Local,205° @ 9,32.7
BKK,2020-07-26 16:00 Local,175° @ 13,33
BKK,2020-07-26 19:00 Local,180° @ 18,30.5
BKK,2020-07-26 22:00 Local,175° @ 19,29.6
BKK,2020-07-27 01:00 Local,175° @ 12,29.1
BKK,2020-07-27 04:00 Local,200° @ 9,28.7
BKK,2020-07-27 07:00 Local,220° @ 5,28.7
BKK,2020-07-27 10:00 Local,205° @ 9,31.3
BKK,2020-07-27 13:00 Local,210° @ 7,32.8
BKK,2020-07-27 16:00 Local,175° @ 7,32.6
BKK,2020-07-27 19:00 Local,170° @ 14,30.9
BKK,2020-07-27 22:00 Local,170° @ 19,29.8
BKK,2020-07-28 01:00 Local,180° @ 17,29.7
BKK,2020-07-28 04:00 Local,225° @ 9,29.2
BKK,2020-07-28 07:00 Local,245° @ 5,28.6
BKK,2020-07-28 10:00 Local,210° @ 5,31.4
BKK,2020-07-28 13:00 Local,230° @ 6,32.7
BKK,2020-07-28 16:00 Local,175° @ 8,32.7
BKK,2020-07-28 19:00 Local,175° @ 9,31.2
BKK,2020-07-28 22:00 Local,190° @ 11,30.2
BKK,2020-07-29 01:00 Local,240° @ 6,29.6
BKK,2020-07-29 04:00 Local,275° @ 7,28.7
BKK,2020-07-29 07:00 Local,280° @ 7,28.3
BKK,2020-07-29 10:00 Local,285° @ 10,31.3
BKK,2020-07-29 13:00 Local,260° @ 12,33.5
BKK,2020-07-29 16:00 Local,235° @ 12,33.8
BKK,2020-07-29 19:00 Local,260° @ 18,30.1
BKK,2020-07-29 22:00 Local,290° @ 16,28.7
BKK,2020-07-30 01:00 Local,290° @ 6,28.4
BKK,2020-07-30 04:00 Local,270° @ 11,27.9
BKK,2020-07-30 07:00 Local,255° @ 11,28
BKK,2020-07-30 10:00 Local,255° @ 15,30.8
BKK,2020-07-30 13:00 Local,230° @ 13,32.5
BKK,2020-07-30 16:00 Local,225° @ 14,33
BKK,2020-07-30 19:00 Local,235° @ 10,31.3
BKK,2020-07-30 22:00 Local,255° @ 21,29.8
BKK,2020-07-31 01:00 Local,255° @ 17,28.7
BKK,2020-07-31 04:00 Local,260° @ 15,28
BKK,2020-07-31 07:00 Local,250° @ 14,28.2
BKK,2020-07-31 10:00 Local,250° @ 17,30.9
BKK,2020-07-31 13:00 Local,235° @ 11,32.9
BKK,2020-07-31 16:00 Local,220° @ 14,33.5
BKK,2020-07-31 19:00 Local,210° @ 15,31.6
BKK,2020-07-31 22:00 Local,245° @ 22,29.5
BKK,2020-08-01 01:00 Local,250° @ 16,28.8
BKK,2020-08-01 04:00 Local,255° @ 18,28.3
BKK,2020-08-01 07:00 Local,235° @ 12,28.5
BKK,2020-08-01 10:00 Local,250° @ 13,29.2
BKK,2020-08-01 13:00 Local,230° @ 14,31.6
BKK,2020-08-01 16:00 Local,210° @ 16,29.6
BKK,2020-08-01 19:00 Local,230° @ 18,30
BKK,2020-08-01 22:00 Local,250° @ 23,28.7
BKK,2020-08-02 01:00 Local,250° @ 17,28.3
BKK,2020-08-02 04:00 Local,255° @ 17,28.1
BKK,2020-08-02 07:00 Local,215° @ 20,28.2
BKK,2020-08-02 10:00 Local,235° @ 34,28.6
BKK,2020-08-02 13:00 Local,245° @ 20,27.7
BKK,2020-08-02 16:00 Local,250° @ 27,27.1
BKK,2020-08-02 19:00 Local,240° @ 20,27.4
BKK,2020-08-02 22:00 Local,225° @ 30,26.5
BKK,2020-08-03 01:00 Local,230° @ 26,27.1
BKK,2020-08-03 04:00 Local,240° @ 29,27
BKK,2020-08-03 07:00 Local,220° @ 20,27.9
BKK,2020-08-03 10:00 Local,235° @ 35,29.6
BKK,2020-08-03 13:00 Local,235° @ 34,31.6
BKK,2020-08-03 16:00 Local,230° @ 29,30.6
BKK,2020-08-03 19:00 Local,210° @ 17,29.8
BKK,2020-08-03 22:00 Local,210° @ 24,29.2
BKK,2020-08-04 01:00 Local,220° @ 24,29.1
BKK,2020-08-04 04:00 Local,215° @ 24,28.9
BKK,2020-08-04 07:00 Local,215° @ 17,28.9
BKK,2020-08-04 10:00 Local,235° @ 21,31.2
BKK,2020-08-04 13:00 Local,200° @ 17,31.5
BKK,2020-08-04 16:00 Local,225° @ 24,31.1
BKK,2020-08-04 19:00 Local,215° @ 22,28.7
BKK,2020-08-04 22:00 Local,215° @ 22,28.4
BKK,2020-08-05 01:00 Local,215° @ 22,26.7
BKK,2020-08-05 04:00 Local,205° @ 23,26.1
BKK,2020-08-05 07:00 Local,195° @ 11,27.7
BKK,2020-08-05 10:00 Local,225° @ 21,28.6
BKK,2020-08-05 13:00 Local,240° @ 16,29.9
BKK,2020-08-05 16:00 Local,245° @ 12,29.3
BKK,2020-08-05 19:00 Local,260° @ 8,28.2
BKK,2020-08-05 22:00 Local,285° @ 7,27.9
BKK,2020-08-06 01:00 Local,220° @ 4,28
BKK,2020-08-06 04:00 Local,180° @ 7,27.5
BKK,2020-08-06 07:00 Local,240° @ 9,27.8
BKK,2020-08-06 10:00 Local,245° @ 8,29.1
BKK,2020-08-06 13:00 Local,225° @ 12,31.1
BKK,2020-08-06 16:00 Local,240° @ 11,31.4
BKK,2020-08-06 19:00 Local,200° @ 14,29.2
BKK,2020-08-06 22:00 Local,225° @ 8,27.4
BKK,2020-08-07 01:00 Local,265° @ 11,27.8
BKK,2020-08-07 04:00 Local,260° @ 7,27.6
BKK,2020-08-07 07:00 Local,240° @ 8,27.3
