Province,DateTime,Wind,Temp
ChangMai,2020-11-26 19:00 Local,90° @ 2,22.8
ChangMai,2020-11-26 22:00 Local,305° @ 1,20.7
ChangMai,2020-11-27 01:00 Local,10° @ 2,19.4
ChangMai,2020-11-27 04:00 Local,0° @ 2,18.5
ChangMai,2020-11-27 07:00 Local,40° @ 3,19.2
ChangMai,2020-11-27 10:00 Local,40° @ 1,26.9
ChangMai,2020-11-27 13:00 Local,140° @ 2,29.9
ChangMai,2020-11-27 16:00 Local,140° @ 2,28.8
ChangMai,2020-11-27 19:00 Local,115° @ 1,22.9
ChangMai,2020-11-27 22:00 Local,345° @ 2,20.6
ChangMai,2020-11-28 01:00 Local,340° @ 1,19.2
ChangMai,2020-11-28 04:00 Local,345° @ 3,18.3
ChangMai,2020-11-28 07:00 Local,345° @ 4,18.6
ChangMai,2020-11-28 10:00 Local,10° @ 3,25
ChangMai,2020-11-28 13:00 Local,140° @ 3,28.9
ChangMai,2020-11-28 16:00 Local,115° @ 3,27.6
ChangMai,2020-11-28 19:00 Local,80° @ 1,21.8
ChangMai,2020-11-28 22:00 Local,340° @ 1,20
ChangMai,2020-11-29 01:00 Local,330° @ 2,18.9
ChangMai,2020-11-29 04:00 Local,350° @ 3,17.9
ChangMai,2020-11-29 07:00 Local,345° @ 4,17.8
ChangMai,2020-11-29 10:00 Local,10° @ 3,25.3
ChangMai,2020-11-29 13:00 Local,335° @ 1,28.5
ChangMai,2020-11-29 16:00 Local,20° @ 2,27.2
ChangMai,2020-11-29 19:00 Local,50° @ 2,21.6
ChangMai,2020-11-29 22:00 Local,335° @ 4,19.6
ChangMai,2020-11-30 01:00 Local,350° @ 3,18.2
ChangMai,2020-11-30 04:00 Local,355° @ 4,17.4
ChangMai,2020-11-30 07:00 Local,340° @ 4,17
ChangMai,2020-11-30 10:00 Local,5° @ 4,24.1
ChangMai,2020-11-30 13:00 Local,350° @ 4,28.3
ChangMai,2020-11-30 16:00 Local,355° @ 1,27.4
ChangMai,2020-11-30 19:00 Local,60° @ 2,20.8
ChangMai,2020-11-30 22:00 Local,320° @ 3,19.1
ChangMai,2020-12-01 01:00 Local,10° @ 4,17.8
ChangMai,2020-12-01 04:00 Local,350° @ 3,16.7
ChangMai,2020-12-01 07:00 Local,355° @ 6,16.6
ChangMai,2020-12-01 10:00 Local,5° @ 4,23.8
ChangMai,2020-12-01 13:00 Local,300° @ 2,28.5
ChangMai,2020-12-01 16:00 Local,165° @ 2,27.1
ChangMai,2020-12-01 19:00 Local,115° @ 1,21.1
ChangMai,2020-12-01 22:00 Local,335° @ 1,19.3
ChangMai,2020-12-02 01:00 Local,15° @ 3,18.3
ChangMai,2020-12-02 04:00 Local,335° @ 2,17.4
ChangMai,2020-12-02 07:00 Local,350° @ 3,17.6
ChangMai,2020-12-02 10:00 Local,25° @ 2,25.3
ChangMai,2020-12-02 13:00 Local,190° @ 3,28.3
ChangMai,2020-12-02 16:00 Local,160° @ 4,27.6
ChangMai,2020-12-02 19:00 Local,150° @ 3,21.5
ChangMai,2020-12-02 22:00 Local,315° @ 1,19.8
ChangMai,2020-12-03 01:00 Local,300° @ 1,18.7
ChangMai,2020-12-03 04:00 Local,330° @ 2,18.1
ChangMai,2020-12-03 07:00 Local,5° @ 3,18.1
ChangMai,2020-12-03 10:00 Local,110° @ 1,25.1
ChangMai,2020-12-03 13:00 Local,150° @ 5,28.1
ChangMai,2020-12-03 16:00 Local,110° @ 1,26.1
ChangMai,2020-12-03 19:00 Local,160° @ 2,20.3
ChangMai,2020-12-03 22:00 Local,105° @ 1,19.2
ChangMai,2020-12-04 01:00 Local,265° @ 2,18.4
ChangMai,2020-12-04 04:00 Local,350° @ 1,17.6
ChangMai,2020-12-04 07:00 Local,120° @ 0,17.7
ChangMai,2020-12-04 10:00 Local,120° @ 2,22.3
ChangMai,2020-12-04 13:00 Local,180° @ 5,25.8
ChangMai,2020-12-04 16:00 Local,160° @ 7,25.5
ChangMai,2020-12-04 19:00 Local,190° @ 2,19.7
ChangMai,2020-12-04 22:00 Local,130° @ 1,18.1
ChangMai,2020-12-05 01:00 Local,215° @ 2,17.2
ChangMai,2020-12-05 04:00 Local,50° @ 1,16.8
ChangMai,2020-12-05 07:00 Local,145° @ 1,16.7
ChangMai,2020-12-05 10:00 Local,85° @ 1,23.5
ChangMai,2020-12-05 13:00 Local,230° @ 1,27.1
ChangMai,2020-12-05 16:00 Local,200° @ 2,25.6
ChangMai,2020-12-05 19:00 Local,145° @ 3,19.7
ChangMai,2020-12-05 22:00 Local,225° @ 1,17.6
ChangMai,2020-12-06 01:00 Local,275° @ 1,16.5
ChangMai,2020-12-06 04:00 Local,350° @ 2,15.6
ChangMai,2020-12-06 07:00 Local,355° @ 1,15.4
ChangMai,2020-12-06 10:00 Local,5° @ 0,23.4
ChangMai,2020-12-06 13:00 Local,225° @ 1,26.7
ChangMai,2020-12-06 16:00 Local,150° @ 3,25.9
ChangMai,2020-12-06 19:00 Local,125° @ 1,19.4
ChangMai,2020-12-06 22:00 Local,315° @ 1,17.7
ChangMai,2020-12-07 01:00 Local,285° @ 1,16.4
ChangMai,2020-12-07 04:00 Local,340° @ 2,15.5
ChangMai,2020-12-07 07:00 Local,345° @ 2,15.4
ChangMai,2020-12-07 10:00 Local,10° @ 1,23.7
ChangMai,2020-12-07 13:00 Local,220° @ 1,27.4
ChangMai,2020-12-07 16:00 Local,150° @ 4,26.5
ChangMai,2020-12-07 19:00 Local,160° @ 2,20.1
ChangMai,2020-12-07 22:00 Local,320° @ 2,18.5
ChangMai,2020-12-08 01:00 Local,260° @ 1,17.6
ChangMai,2020-12-08 04:00 Local,5° @ 1,17.2
ChangMai,2020-12-08 07:00 Local,350° @ 4,16.7
ChangMai,2020-12-08 10:00 Local,110° @ 1,24.5
ChangMai,2020-12-08 13:00 Local,175° @ 4,27.4
ChangMai,2020-12-08 16:00 Local,205° @ 1,26.8
ChangMai,2020-12-08 19:00 Local,160° @ 0,20
ChangMai,2020-12-08 22:00 Local,305° @ 1,18.2
ChangMai,2020-12-09 01:00 Local,255° @ 1,17
ChangMai,2020-12-09 04:00 Local,345° @ 3,16.2
ChangMai,2020-12-09 07:00 Local,335° @ 1,15.7
ChangMai,2020-12-09 10:00 Local,350° @ 1,23.9
ChangMai,2020-12-09 13:00 Local,180° @ 2,27.3
ChangMai,2020-12-09 16:00 Local,150° @ 6,26.6
ChangMai,2020-12-09 19:00 Local,165° @ 3,20.1
ChangMai,2020-12-09 22:00 Local,245° @ 1,18.2
ChangMai,2020-12-10 01:00 Local,310° @ 1,17
ChangMai,2020-12-10 04:00 Local,335° @ 2,16.4
ChangMai,2020-12-10 07:00 Local,335° @ 2,16
ChangMai,2020-12-10 10:00 Local,360° @ 2,24.1
ChangMai,2020-12-10 13:00 Local,225° @ 1,27.8
ChangMai,2020-12-10 16:00 Local,150° @ 2,27.1
ChangMai,2020-12-10 19:00 Local,145° @ 2,20.3
ChangMai,2020-12-10 22:00 Local,300° @ 1,18.3
ChangMai,2020-12-11 01:00 Local,295° @ 2,17
ChangMai,2020-12-11 04:00 Local,330° @ 2,15.8
ChangMai,2020-12-11 07:00 Local,330° @ 2,15.5
ChangMai,2020-12-11 10:00 Local,345° @ 2,24.1
ChangMai,2020-12-11 13:00 Local,160° @ 0,28.4
ChangMai,2020-12-11 16:00 Local,150° @ 4,27.6
ChangMai,2020-12-11 19:00 Local,135° @ 1,20.3
ChangMai,2020-12-11 22:00 Local,295° @ 1,18.3
ChangMai,2020-12-12 01:00 Local,315° @ 3,16.9
ChangMai,2020-12-12 04:00 Local,340° @ 2,15.7
ChangMai,2020-12-12 07:00 Local,335° @ 2,15.2
ChangMai,2020-12-12 10:00 Local,5° @ 3,23.8
ChangMai,2020-12-12 13:00 Local,220° @ 2,28.7
ChangMai,2020-12-12 16:00 Local,150° @ 4,28
ChangMai,2020-12-12 19:00 Local,200° @ 0,20.4
ChangMai,2020-12-12 22:00 Local,270° @ 1,18.2
ChangMai,2020-12-13 01:00 Local,290° @ 2,16.8
ChangMai,2020-12-13 04:00 Local,330° @ 3,15.7
ChangMai,2020-12-13 07:00 Local,295° @ 1,15.2
ChangMai,2020-12-13 10:00 Local,340° @ 2,23.9
ChangMai,2020-12-13 13:00 Local,190° @ 2,28.3
ChangMai,2020-12-13 16:00 Local,160° @ 4,27.9
ChangMai,2020-12-13 19:00 Local,310° @ 1,20.3
ChangMai,2020-12-13 22:00 Local,305° @ 2,18.3
ChangMai,2020-12-14 01:00 Local,305° @ 3,16.8
ChangMai,2020-12-14 04:00 Local,325° @ 3,15.6
ChangMai,2020-12-14 07:00 Local,330° @ 2,15
ChangMai,2020-12-14 10:00 Local,5° @ 1,24
ChangMai,2020-12-14 13:00 Local,215° @ 2,29.2
ChangMai,2020-12-14 16:00 Local,130° @ 2,28.6
ChangMai,2020-12-14 19:00 Local,230° @ 1,21.4
ChangMai,2020-12-14 22:00 Local,325° @ 3,19.7
ChangMai,2020-12-15 01:00 Local,330° @ 3,18.3
ChangMai,2020-12-15 04:00 Local,355° @ 3,17.3
ChangMai,2020-12-15 07:00 Local,325° @ 3,17
ChangMai,2020-12-15 10:00 Local,5° @ 3,25.1
ChangMai,2020-12-15 13:00 Local,220° @ 3,29.6
ChangMai,2020-12-15 16:00 Local,195° @ 2,29.3
ChangMai,2020-12-15 19:00 Local,175° @ 1,22.4
ChangMai,2020-12-15 22:00 Local,310° @ 2,20.6
ChangMai,2020-12-16 01:00 Local,300° @ 2,19.6
ChangMai,2020-12-16 04:00 Local,340° @ 3,18.8
ChangMai,2020-12-16 07:00 Local,345° @ 3,18.5
ChangMai,2020-12-16 10:00 Local,350° @ 2,26
ChangMai,2020-12-16 13:00 Local,200° @ 6,29.7
ChangMai,2020-12-16 16:00 Local,130° @ 6,29.4
ChangMai,2020-12-16 19:00 Local,165° @ 1,23
ChangMai,2020-12-16 22:00 Local,155° @ 0,21.2
ChangMai,2020-12-17 01:00 Local,190° @ 1,20
ChangMai,2020-12-17 04:00 Local,330° @ 1,19.2
ChangMai,2020-12-17 07:00 Local,350° @ 2,18.7
ChangMai,2020-12-17 10:00 Local,65° @ 0,26.6
ChangMai,2020-12-17 13:00 Local,170° @ 2,30
ChangMai,2020-12-17 16:00 Local,145° @ 6,29
ChangMai,2020-12-17 19:00 Local,165° @ 3,22.9
ChangMai,2020-12-17 22:00 Local,150° @ 1,20.8
ChangMai,2020-12-18 01:00 Local,340° @ 1,20.3
ChangMai,2020-12-18 04:00 Local,305° @ 0,19.3
ChangMai,2020-12-18 07:00 Local,30° @ 2,19
ChangMai,2020-12-18 10:00 Local,205° @ 1,26.2
ChangMai,2020-12-18 13:00 Local,175° @ 8,29
ChangMai,2020-12-18 16:00 Local,155° @ 10,28.1
ChangMai,2020-12-18 19:00 Local,145° @ 3,21.6
ChangMai,2020-12-18 22:00 Local,260° @ 0,20
ChangMai,2020-12-19 01:00 Local,330° @ 1,19.4
ChangMai,2020-12-19 04:00 Local,35° @ 1,18.8
ChangMai,2020-12-19 07:00 Local,305° @ 0,18.9
ChangMai,2020-12-19 10:00 Local,115° @ 2,23.2
ChangMai,2020-12-19 13:00 Local,165° @ 2,28.4
ChangMai,2020-12-19 16:00 Local,145° @ 6,27.3
ChangMai,2020-12-19 19:00 Local,185° @ 3,21.5
ChangMai,2020-12-19 22:00 Local,150° @ 0,19.3
ChangMai,2020-12-20 01:00 Local,280° @ 1,18.3
ChangMai,2020-12-20 04:00 Local,330° @ 1,17.8
ChangMai,2020-12-20 07:00 Local,135° @ 2,17.2
ChangMai,2020-12-20 10:00 Local,150° @ 3,24.2
ChangMai,2020-12-20 13:00 Local,150° @ 3,27.4
ChangMai,2020-12-20 16:00 Local,145° @ 4,25.2
ChangMai,2020-12-20 19:00 Local,180° @ 2,19.7
ChangMai,2020-12-20 22:00 Local,350° @ 1,17.9
ChangMai,2020-12-21 01:00 Local,25° @ 2,17.5
ChangMai,2020-12-21 04:00 Local,50° @ 1,16.3
ChangMai,2020-12-21 07:00 Local,0° @ 7,15.1
ChangMai,2020-12-21 10:00 Local,5° @ 4,21.9
ChangMai,2020-12-21 13:00 Local,360° @ 3,26
ChangMai,2020-12-21 16:00 Local,60° @ 1,25.3
ChangMai,2020-12-21 19:00 Local,30° @ 4,18.6
ChangMai,2020-12-21 22:00 Local,325° @ 2,15.9
ChangMai,2020-12-22 01:00 Local,0° @ 4,14.2
ChangMai,2020-12-22 04:00 Local,350° @ 3,13
ChangMai,2020-12-22 07:00 Local,0° @ 6,12.1
ChangMai,2020-12-22 10:00 Local,5° @ 3,20.3
ChangMai,2020-12-22 13:00 Local,300° @ 2,25.2
ChangMai,2020-12-22 16:00 Local,210° @ 2,24.1
ChangMai,2020-12-22 19:00 Local,50° @ 1,17.3
ChangMai,2020-12-22 22:00 Local,325° @ 2,15.1
ChangMai,2020-12-23 01:00 Local,360° @ 3,13.6
ChangMai,2020-12-23 04:00 Local,350° @ 2,12.6
ChangMai,2020-12-23 07:00 Local,345° @ 4,11.7
ChangMai,2020-12-23 10:00 Local,5° @ 3,20.5
ChangMai,2020-12-23 13:00 Local,355° @ 3,26.1
ChangMai,2020-12-23 16:00 Local,335° @ 1,26
ChangMai,2020-12-23 19:00 Local,65° @ 1,17.8
ChangMai,2020-12-23 22:00 Local,340° @ 2,15.6
ChangMai,2020-12-24 01:00 Local,340° @ 2,13.9
ChangMai,2020-12-24 04:00 Local,340° @ 3,12.9
ChangMai,2020-12-24 07:00 Local,340° @ 4,12.2
ChangMai,2020-12-24 10:00 Local,355° @ 4,21.2
ChangMai,2020-12-24 13:00 Local,295° @ 0,27.6
ChangMai,2020-12-24 16:00 Local,150° @ 3,26.9
ChangMai,2020-12-24 19:00 Local,15° @ 1,18.8
ChangMai,2020-12-24 22:00 Local,325° @ 3,16.5
ChangMai,2020-12-25 01:00 Local,345° @ 3,15
ChangMai,2020-12-25 04:00 Local,335° @ 3,13.9
ChangMai,2020-12-25 07:00 Local,350° @ 3,13.2
ChangMai,2020-12-25 10:00 Local,340° @ 1,22.8
ChangMai,2020-12-25 13:00 Local,205° @ 2,27.8
ChangMai,2020-12-25 16:00 Local,150° @ 3,27.6
ChangMai,2020-12-25 19:00 Local,340° @ 0,20.2
ChangMai,2020-12-25 22:00 Local,330° @ 3,18.4
ChangMai,2020-12-26 01:00 Local,325° @ 3,17.2
ChangMai,2020-12-26 04:00 Local,345° @ 3,16.4
ChangMai,2020-12-26 07:00 Local,320° @ 1,15.9
ChangMai,2020-12-26 10:00 Local,10° @ 1,24.4
ChangMai,2020-12-26 13:00 Local,200° @ 4,28.6
ChangMai,2020-12-26 16:00 Local,145° @ 4,29.1
ChangMai,2020-12-26 19:00 Local,195° @ 1,22.5
ChangMai,2020-12-26 22:00 Local,230° @ 1,20.4
ChangMai,2020-12-27 01:00 Local,275° @ 3,19.1
ChangMai,2020-12-27 04:00 Local,335° @ 2,18.2
ChangMai,2020-12-27 07:00 Local,315° @ 2,17.6
ChangMai,2020-12-27 10:00 Local,355° @ 2,25.9
ChangMai,2020-12-27 13:00 Local,170° @ 2,30.1
ChangMai,2020-12-27 16:00 Local,160° @ 4,29.8
ChangMai,2020-12-27 19:00 Local,15° @ 1,23.1
ChangMai,2020-12-27 22:00 Local,225° @ 1,20.8
ChangMai,2020-12-28 01:00 Local,310° @ 2,19.4
ChangMai,2020-12-28 04:00 Local,335° @ 4,18.3
ChangMai,2020-12-28 07:00 Local,335° @ 2,17.2
ChangMai,2020-12-28 10:00 Local,340° @ 2,25.5
ChangMai,2020-12-28 13:00 Local,165° @ 4,30
ChangMai,2020-12-28 16:00 Local,145° @ 7,30
ChangMai,2020-12-28 19:00 Local,290° @ 2,22.6
ChangMai,2020-12-28 22:00 Local,290° @ 2,19.7
ChangMai,2020-12-29 01:00 Local,310° @ 3,17.6
ChangMai,2020-12-29 04:00 Local,335° @ 4,16.1
ChangMai,2020-12-29 07:00 Local,5° @ 3,14.9
ChangMai,2020-12-29 10:00 Local,350° @ 4,23.6
ChangMai,2020-12-29 13:00 Local,45° @ 0,29.9
ChangMai,2020-12-29 16:00 Local,130° @ 2,29.5
ChangMai,2020-12-29 19:00 Local,335° @ 2,21
ChangMai,2020-12-29 22:00 Local,345° @ 4,18.2
ChangMai,2020-12-30 01:00 Local,5° @ 4,16.2
ChangMai,2020-12-30 04:00 Local,335° @ 3,15.1
ChangMai,2020-12-30 07:00 Local,0° @ 5,14.6
ChangMai,2020-12-30 10:00 Local,5° @ 4,23
ChangMai,2020-12-30 13:00 Local,275° @ 3,29.4
ChangMai,2020-12-30 16:00 Local,200° @ 3,28.5
ChangMai,2020-12-30 19:00 Local,160° @ 2,21.2
ChangMai,2020-12-30 22:00 Local,335° @ 1,19.2
ChangMai,2020-12-31 01:00 Local,350° @ 4,17.8
ChangMai,2020-12-31 04:00 Local,360° @ 2,16.4
ChangMai,2020-12-31 07:00 Local,140° @ 0,15.9
ChangMai,2020-12-31 10:00 Local,75° @ 1,24.5
ChangMai,2020-12-31 13:00 Local,170° @ 4,26.3
ChangMai,2020-12-31 16:00 Local,125° @ 4,25.8
ChangMai,2020-12-31 19:00 Local,125° @ 3,20
ChangMai,2020-12-31 22:00 Local,215° @ 1,17.6
ChangMai,2021-01-01 01:00 Local,30° @ 2,15.9
ChangMai,2021-01-01 04:00 Local,340° @ 2,14.9
ChangMai,2021-01-01 07:00 Local,325° @ 1,14.2
ChangMai,2021-01-01 08:00 Local,20° @ 1,16.6
ChangMai,2021-01-01 09:00 Local,40° @ 1,20.1
ChangMai,2021-01-01 10:00 Local,100° @ 1,22.9
ChangMai,2021-01-01 11:00 Local,150° @ 2,24.8
ChangMai,2021-01-01 12:00 Local,140° @ 2,26
ChangMai,2021-01-01 13:00 Local,180° @ 1,23.9
ChangMai,2021-01-01 14:00 Local,50° @ 0,23.5
ChangMai,2021-01-01 15:00 Local,65° @ 1,23.5
ChangMai,2021-01-01 16:00 Local,35° @ 2,23.3
ChangMai,2021-01-01 17:00 Local,40° @ 3,22.5
ChangMai,2021-01-01 18:00 Local,40° @ 2,20.4
ChangMai,2021-01-01 19:00 Local,10° @ 2,18.4
ChangMai,2021-01-01 20:00 Local,5° @ 1,17.5
ChangMai,2021-01-01 21:00 Local,10° @ 0,16.9
ChangMai,2021-01-01 22:00 Local,20° @ 1,16.4
ChangMai,2021-01-01 23:00 Local,305° @ 1,16
ChangMai,2021-01-02 00:00 Local,325° @ 1,15.6
ChangMai,2021-01-02 01:00 Local,360° @ 1,15.2
ChangMai,2021-01-02 02:00 Local,10° @ 2,14.9
ChangMai,2021-01-02 03:00 Local,10° @ 2,14.5
ChangMai,2021-01-02 04:00 Local,355° @ 2,14.2
ChangMai,2021-01-02 05:00 Local,345° @ 3,14
ChangMai,2021-01-02 06:00 Local,350° @ 3,13.8
ChangMai,2021-01-02 07:00 Local,350° @ 2,13.5
ChangMai,2021-01-02 08:00 Local,350° @ 3,15.5
ChangMai,2021-01-02 09:00 Local,360° @ 3,18.7
ChangMai,2021-01-02 10:00 Local,355° @ 3,21.8
ChangMai,2021-01-02 11:00 Local,5° @ 2,24.3
ChangMai,2021-01-02 12:00 Local,340° @ 1,25.9
ChangMai,2021-01-02 13:00 Local,275° @ 2,26.6
ChangMai,2021-01-02 14:00 Local,265° @ 1,27.1
ChangMai,2021-01-02 15:00 Local,210° @ 1,27.1
ChangMai,2021-01-02 16:00 Local,170° @ 2,26.5
ChangMai,2021-01-02 17:00 Local,140° @ 3,25.2
ChangMai,2021-01-02 18:00 Local,150° @ 3,21.1
ChangMai,2021-01-02 19:00 Local,115° @ 1,19.3
ChangMai,2021-01-02 20:00 Local,150° @ 1,18.4
ChangMai,2021-01-02 21:00 Local,200° @ 0,17.7
ChangMai,2021-01-02 22:00 Local,305° @ 1,17.1
ChangMai,2021-01-02 23:00 Local,330° @ 1,16.6
ChangMai,2021-01-03 00:00 Local,310° @ 1,16.2
ChangMai,2021-01-03 01:00 Local,270° @ 1,15.8
ChangMai,2021-01-03 02:00 Local,295° @ 1,15.3
ChangMai,2021-01-03 03:00 Local,315° @ 1,14.9
ChangMai,2021-01-03 04:00 Local,345° @ 2,14.6
ChangMai,2021-01-03 05:00 Local,345° @ 2,14.4
ChangMai,2021-01-03 06:00 Local,340° @ 2,14.2
ChangMai,2021-01-03 07:00 Local,325° @ 1,13.9
ChangMai,2021-01-03 08:00 Local,345° @ 3,16.1
ChangMai,2021-01-03 09:00 Local,360° @ 3,19.7
ChangMai,2021-01-03 10:00 Local,5° @ 2,23
ChangMai,2021-01-03 11:00 Local,5° @ 1,25.6
ChangMai,2021-01-03 12:00 Local,340° @ 1,27.3
ChangMai,2021-01-03 13:00 Local,50° @ 1,28.5
ChangMai,2021-01-03 14:00 Local,350° @ 0,29
ChangMai,2021-01-03 15:00 Local,230° @ 1,29
ChangMai,2021-01-03 16:00 Local,195° @ 2,28.3
ChangMai,2021-01-03 17:00 Local,155° @ 3,26.9
ChangMai,2021-01-03 18:00 Local,135° @ 4,22.6
ChangMai,2021-01-03 19:00 Local,135° @ 2,20.5
ChangMai,2021-01-03 20:00 Local,160° @ 1,19.5
ChangMai,2021-01-03 21:00 Local,265° @ 0,18.8
ChangMai,2021-01-03 22:00 Local,290° @ 1,18.2
ChangMai,2021-01-03 23:00 Local,315° @ 1,17.7
ChangMai,2021-01-04 00:00 Local,340° @ 2,17.3
ChangMai,2021-01-04 01:00 Local,300° @ 1,16.6
ChangMai,2021-01-04 02:00 Local,340° @ 2,16.3
ChangMai,2021-01-04 03:00 Local,345° @ 2,15.8
ChangMai,2021-01-04 04:00 Local,345° @ 3,15.5
ChangMai,2021-01-04 05:00 Local,330° @ 2,15.1
ChangMai,2021-01-04 06:00 Local,350° @ 2,14.8
ChangMai,2021-01-04 07:00 Local,360° @ 2,14.7
ChangMai,2021-01-04 08:00 Local,330° @ 2,17.1
ChangMai,2021-01-04 09:00 Local,335° @ 2,20.6
ChangMai,2021-01-04 10:00 Local,355° @ 1,23.9
ChangMai,2021-01-04 11:00 Local,50° @ 0,26.1
ChangMai,2021-01-04 12:00 Local,210° @ 1,27.5
ChangMai,2021-01-04 13:00 Local,220° @ 2,28.3
ChangMai,2021-01-04 14:00 Local,235° @ 2,28.9
ChangMai,2021-01-04 15:00 Local,235° @ 2,29
ChangMai,2021-01-04 16:00 Local,195° @ 2,28.3
ChangMai,2021-01-04 17:00 Local,170° @ 2,27
ChangMai,2021-01-04 18:00 Local,160° @ 3,22.5
ChangMai,2021-01-04 19:00 Local,125° @ 2,20.8
ChangMai,2021-01-04 20:00 Local,145° @ 2,19.7
ChangMai,2021-01-04 21:00 Local,220° @ 1,18.9
ChangMai,2021-01-04 22:00 Local,295° @ 1,18.3
ChangMai,2021-01-04 23:00 Local,320° @ 2,17.9
ChangMai,2021-01-05 00:00 Local,330° @ 2,17.3
ChangMai,2021-01-05 01:00 Local,355° @ 1,16.9
ChangMai,2021-01-05 02:00 Local,335° @ 2,16.5
ChangMai,2021-01-05 03:00 Local,325° @ 1,16
ChangMai,2021-01-05 04:00 Local,325° @ 2,15.5
ChangMai,2021-01-05 05:00 Local,335° @ 2,15.3
ChangMai,2021-01-05 06:00 Local,335° @ 3,15
ChangMai,2021-01-05 07:00 Local,355° @ 2,14.7
ChangMai,2021-01-05 08:00 Local,340° @ 2,17.2
ChangMai,2021-01-05 09:00 Local,0° @ 2,21
ChangMai,2021-01-05 10:00 Local,0° @ 1,24.2
ChangMai,2021-01-05 11:00 Local,10° @ 1,26.8
ChangMai,2021-01-05 12:00 Local,40° @ 0,29
ChangMai,2021-01-05 13:00 Local,190° @ 2,29.7
ChangMai,2021-01-05 14:00 Local,195° @ 2,30.1
ChangMai,2021-01-05 15:00 Local,195° @ 1,30.3
ChangMai,2021-01-05 16:00 Local,165° @ 1,29.7
ChangMai,2021-01-05 17:00 Local,140° @ 2,28.1
ChangMai,2021-01-05 18:00 Local,140° @ 3,23.6
ChangMai,2021-01-05 19:00 Local,135° @ 2,21.7
ChangMai,2021-01-05 20:00 Local,175° @ 2,20.6
ChangMai,2021-01-05 21:00 Local,240° @ 1,19.7
ChangMai,2021-01-05 22:00 Local,310° @ 1,19.1
ChangMai,2021-01-05 23:00 Local,330° @ 2,18.5
ChangMai,2021-01-06 00:00 Local,330° @ 2,18.2
ChangMai,2021-01-06 01:00 Local,335° @ 3,17.7
ChangMai,2021-01-06 02:00 Local,330° @ 2,17.2
ChangMai,2021-01-06 03:00 Local,340° @ 1,16.8
ChangMai,2021-01-06 04:00 Local,340° @ 2,16.6
ChangMai,2021-01-06 05:00 Local,340° @ 3,16.3
ChangMai,2021-01-06 06:00 Local,325° @ 2,15.9
ChangMai,2021-01-06 07:00 Local,340° @ 3,15.7
ChangMai,2021-01-06 08:00 Local,335° @ 2,18.1
ChangMai,2021-01-06 09:00 Local,350° @ 2,21.8
ChangMai,2021-01-06 10:00 Local,0° @ 2,25.1
ChangMai,2021-01-06 11:00 Local,155° @ 0,27.9
ChangMai,2021-01-06 12:00 Local,170° @ 2,29.2
ChangMai,2021-01-06 13:00 Local,175° @ 2,30.2
ChangMai,2021-01-06 14:00 Local,155° @ 2,30.7
ChangMai,2021-01-06 15:00 Local,140° @ 3,30.7
ChangMai,2021-01-06 16:00 Local,145° @ 3,30.2
ChangMai,2021-01-06 17:00 Local,145° @ 3,28.6
ChangMai,2021-01-06 18:00 Local,150° @ 2,23.9
ChangMai,2021-01-06 19:00 Local,90° @ 1,22.3
ChangMai,2021-01-06 20:00 Local,145° @ 2,21.4
ChangMai,2021-01-06 21:00 Local,205° @ 0,20.7
ChangMai,2021-01-06 22:00 Local,300° @ 1,20.3
ChangMai,2021-01-06 23:00 Local,315° @ 2,19.9
ChangMai,2021-01-07 00:00 Local,320° @ 2,19.4
ChangMai,2021-01-07 01:00 Local,355° @ 2,19.3
ChangMai,2021-01-07 02:00 Local,330° @ 3,19
ChangMai,2021-01-07 03:00 Local,340° @ 3,18.7
ChangMai,2021-01-07 04:00 Local,345° @ 3,18.3
ChangMai,2021-01-07 05:00 Local,335° @ 2,18.1
ChangMai,2021-01-07 06:00 Local,340° @ 2,17.9
ChangMai,2021-01-07 07:00 Local,345° @ 2,17.7
ChangMai,2021-01-07 08:00 Local,25° @ 2,19.8
ChangMai,2021-01-07 09:00 Local,10° @ 2,23.3
ChangMai,2021-01-07 10:00 Local,260° @ 0,26.3
ChangMai,2021-01-07 11:00 Local,180° @ 2,28.3
ChangMai,2021-01-07 12:00 Local,185° @ 3,29.5
ChangMai,2021-01-07 13:00 Local,190° @ 3,30.4
ChangMai,2021-01-07 14:00 Local,150° @ 3,30.8
ChangMai,2021-01-07 15:00 Local,140° @ 5,30.7
ChangMai,2021-01-07 16:00 Local,150° @ 5,30.4
ChangMai,2021-01-07 17:00 Local,155° @ 4,29.3
ChangMai,2021-01-07 18:00 Local,175° @ 3,25.7
ChangMai,2021-01-07 19:00 Local,170° @ 3,24
ChangMai,2021-01-07 20:00 Local,165° @ 2,23.2
ChangMai,2021-01-07 21:00 Local,170° @ 1,22.4
ChangMai,2021-01-07 22:00 Local,285° @ 1,21.6
ChangMai,2021-01-07 23:00 Local,300° @ 1,21.2
ChangMai,2021-01-08 00:00 Local,290° @ 1,20.7
ChangMai,2021-01-08 01:00 Local,275° @ 2,20.4
ChangMai,2021-01-08 02:00 Local,335° @ 1,20
ChangMai,2021-01-08 03:00 Local,335° @ 2,19.6
ChangMai,2021-01-08 04:00 Local,330° @ 2,19.4
ChangMai,2021-01-08 05:00 Local,325° @ 2,19.1
ChangMai,2021-01-08 06:00 Local,330° @ 2,18.9
ChangMai,2021-01-08 07:00 Local,360° @ 1,19
ChangMai,2021-01-08 08:00 Local,355° @ 1,21.1
