Province,DateTime,Wind,Temp
Suratthani,2020-07-13 19:00 Local,240° @ 9,25
Suratthani,2020-07-13 22:00 Local,210° @ 12,24.3
Suratthani,2020-07-14 01:00 Local,195° @ 2,24.2
Suratthani,2020-07-14 04:00 Local,20° @ 1,24.2
Suratthani,2020-07-14 07:00 Local,250° @ 3,24.6
Suratthani,2020-07-14 10:00 Local,20° @ 1,28.8
Suratthani,2020-07-14 13:00 Local,265° @ 4,31.5
Suratthani,2020-07-14 16:00 Local,215° @ 3,32.1
Suratthani,2020-07-14 19:00 Local,125° @ 3,27.2
Suratthani,2020-07-14 22:00 Local,200° @ 4,25.8
Suratthani,2020-07-15 01:00 Local,240° @ 2,25.1
Suratthani,2020-07-15 04:00 Local,210° @ 5,24.6
Suratthani,2020-07-15 07:00 Local,220° @ 4,25.2
Suratthani,2020-07-15 10:00 Local,280° @ 2,29.1
Suratthani,2020-07-15 13:00 Local,285° @ 4,31.2
Suratthani,2020-07-15 16:00 Local,175° @ 3,30.9
Suratthani,2020-07-15 19:00 Local,320° @ 1,26.4
Suratthani,2020-07-15 22:00 Local,220° @ 1,25.8
Suratthani,2020-07-16 01:00 Local,240° @ 4,25
Suratthani,2020-07-16 04:00 Local,245° @ 5,24.5
Suratthani,2020-07-16 07:00 Local,245° @ 3,25.1
Suratthani,2020-07-16 10:00 Local,260° @ 5,27.5
Suratthani,2020-07-16 13:00 Local,235° @ 5,30.6
Suratthani,2020-07-16 16:00 Local,250° @ 9,30.9
Suratthani,2020-07-16 19:00 Local,285° @ 1,26.8
Suratthani,2020-07-16 22:00 Local,310° @ 3,26.6
Suratthani,2020-07-17 01:00 Local,245° @ 4,25.6
Suratthani,2020-07-17 04:00 Local,210° @ 2,25.3
Suratthani,2020-07-17 07:00 Local,250° @ 3,25.8
Suratthani,2020-07-17 10:00 Local,240° @ 3,29.7
Suratthani,2020-07-17 13:00 Local,120° @ 1,30.8
Suratthani,2020-07-17 16:00 Local,85° @ 5,29.4
Suratthani,2020-07-17 19:00 Local,60° @ 1,26.6
Suratthani,2020-07-17 22:00 Local,195° @ 4,25.9
Suratthani,2020-07-18 01:00 Local,205° @ 5,25
Suratthani,2020-07-18 04:00 Local,245° @ 5,24.2
Suratthani,2020-07-18 07:00 Local,275° @ 1,25.2
Suratthani,2020-07-18 10:00 Local,345° @ 3,29.5
Suratthani,2020-07-18 13:00 Local,90° @ 1,31.8
Suratthani,2020-07-18 16:00 Local,70° @ 6,31.3
