Province,DateTime,Wind,Temp
Saraburi,2020-08-15 16:00 Local,180° @ 4,24.5
Saraburi,2020-08-15 19:00 Local,165° @ 5,24.3
Saraburi,2020-08-15 22:00 Local,180° @ 4,24.1
Saraburi,2020-08-16 01:00 Local,155° @ 6,23.9
Saraburi,2020-08-16 04:00 Local,155° @ 5,24.1
Saraburi,2020-08-16 07:00 Local,140° @ 3,24.5
Saraburi,2020-08-16 10:00 Local,195° @ 1,26.9
Saraburi,2020-08-16 13:00 Local,250° @ 4,28.1
Saraburi,2020-08-16 16:00 Local,35° @ 5,25.1
Saraburi,2020-08-16 19:00 Local,175° @ 5,25.3
Saraburi,2020-08-16 22:00 Local,120° @ 6,25
Saraburi,2020-08-17 01:00 Local,155° @ 7,25
Saraburi,2020-08-17 04:00 Local,180° @ 8,24.1
Saraburi,2020-08-17 07:00 Local,170° @ 8,24.7
Saraburi,2020-08-17 10:00 Local,200° @ 13,28.5
Saraburi,2020-08-17 13:00 Local,235° @ 12,31.9
Saraburi,2020-08-17 16:00 Local,240° @ 11,32
Saraburi,2020-08-17 19:00 Local,160° @ 8,27.9
Saraburi,2020-08-17 22:00 Local,185° @ 6,26.2
Saraburi,2020-08-18 01:00 Local,175° @ 5,25.3
Saraburi,2020-08-18 04:00 Local,180° @ 5,24.9
Saraburi,2020-08-18 07:00 Local,175° @ 7,25.6
Saraburi,2020-08-18 10:00 Local,205° @ 11,29.1
Saraburi,2020-08-18 13:00 Local,245° @ 8,31.7
Saraburi,2020-08-18 16:00 Local,240° @ 7,31.8
Saraburi,2020-08-18 19:00 Local,165° @ 5,27.9
Saraburi,2020-08-18 22:00 Local,240° @ 6,26.2
Saraburi,2020-08-19 01:00 Local,330° @ 13,24.3
Saraburi,2020-08-19 04:00 Local,40° @ 5,23.3
Saraburi,2020-08-19 07:00 Local,140° @ 3,24.5
Saraburi,2020-08-19 10:00 Local,195° @ 3,26.1
Saraburi,2020-08-19 13:00 Local,225° @ 6,29.8
Saraburi,2020-08-19 16:00 Local,235° @ 8,30.8
Saraburi,2020-08-19 19:00 Local,255° @ 2,27.3
Saraburi,2020-08-19 22:00 Local,145° @ 2,26
Saraburi,2020-08-20 01:00 Local,215° @ 4,25.7
Saraburi,2020-08-20 04:00 Local,200° @ 9,24.7
Saraburi,2020-08-20 07:00 Local,160° @ 8,24.4
Saraburi,2020-08-20 10:00 Local,185° @ 9,27.8
Saraburi,2020-08-20 13:00 Local,215° @ 9,30.5
Saraburi,2020-08-20 16:00 Local,185° @ 8,31
Saraburi,2020-08-20 19:00 Local,160° @ 5,27.2
Saraburi,2020-08-20 22:00 Local,75° @ 1,26.7
Saraburi,2020-08-21 01:00 Local,295° @ 3,25.5
Saraburi,2020-08-21 04:00 Local,355° @ 3,24.4
Saraburi,2020-08-21 07:00 Local,120° @ 4,24.8
Saraburi,2020-08-21 10:00 Local,295° @ 2,28
Saraburi,2020-08-21 13:00 Local,320° @ 9,29.6
Saraburi,2020-08-21 16:00 Local,260° @ 8,29
Saraburi,2020-08-21 19:00 Local,245° @ 5,26.3
Saraburi,2020-08-21 22:00 Local,175° @ 7,25.2
Saraburi,2020-08-22 01:00 Local,165° @ 9,24.5
Saraburi,2020-08-22 04:00 Local,190° @ 8,24.3
Saraburi,2020-08-22 07:00 Local,170° @ 8,24.7
Saraburi,2020-08-22 10:00 Local,195° @ 13,28.5
Saraburi,2020-08-22 13:00 Local,210° @ 15,29.7
Saraburi,2020-08-22 16:00 Local,225° @ 14,30.4
Saraburi,2020-08-22 19:00 Local,215° @ 10,26.7
Saraburi,2020-08-22 22:00 Local,185° @ 8,26
Saraburi,2020-08-23 01:00 Local,165° @ 8,25
Saraburi,2020-08-23 04:00 Local,170° @ 8,24.6
Saraburi,2020-08-23 07:00 Local,180° @ 11,25.1
Saraburi,2020-08-23 10:00 Local,215° @ 17,29.3
Saraburi,2020-08-23 13:00 Local,230° @ 17,31
Saraburi,2020-08-23 16:00 Local,210° @ 18,30.5
Saraburi,2020-08-23 19:00 Local,225° @ 11,26.2
Saraburi,2020-08-23 22:00 Local,180° @ 8,25.3
Saraburi,2020-08-24 01:00 Local,200° @ 6,24.5
Saraburi,2020-08-24 04:00 Local,180° @ 7,23.9
Saraburi,2020-08-24 07:00 Local,185° @ 7,24.8
Saraburi,2020-08-24 10:00 Local,215° @ 14,28.7
Saraburi,2020-08-24 13:00 Local,235° @ 12,31.4
Saraburi,2020-08-24 16:00 Local,230° @ 10,31.6
Saraburi,2020-08-24 19:00 Local,115° @ 4,27.7
Saraburi,2020-08-24 22:00 Local,155° @ 3,26.7
Saraburi,2020-08-25 01:00 Local,190° @ 6,25.8
Saraburi,2020-08-25 04:00 Local,185° @ 4,24.9
Saraburi,2020-08-25 07:00 Local,215° @ 4,25.8
Saraburi,2020-08-25 10:00 Local,255° @ 7,29.6
Saraburi,2020-08-25 13:00 Local,230° @ 4,32.6
Saraburi,2020-08-25 16:00 Local,205° @ 8,32.9
Saraburi,2020-08-25 19:00 Local,130° @ 4,28.4
