Province,DateTime,Wind,Temp
KhonKaen,2020-07-20 22:00 Local,160° @ 7,28.9
KhonKaen,2020-07-21 01:00 Local,195° @ 9,26.9
KhonKaen,2020-07-21 04:00 Local,195° @ 7,26
KhonKaen,2020-07-21 07:00 Local,160° @ 5,27
KhonKaen,2020-07-21 10:00 Local,170° @ 6,31
KhonKaen,2020-07-21 13:00 Local,140° @ 6,33.5
KhonKaen,2020-07-21 16:00 Local,140° @ 5,33.8
KhonKaen,2020-07-21 19:00 Local,175° @ 8,30.6
KhonKaen,2020-07-21 22:00 Local,200° @ 9,29
KhonKaen,2020-07-22 01:00 Local,235° @ 9,27.3
KhonKaen,2020-07-22 04:00 Local,240° @ 7,26.1
KhonKaen,2020-07-22 07:00 Local,260° @ 3,27
KhonKaen,2020-07-22 10:00 Local,195° @ 6,31.7
KhonKaen,2020-07-22 13:00 Local,195° @ 11,34.6
KhonKaen,2020-07-22 16:00 Local,180° @ 12,33.9
KhonKaen,2020-07-22 19:00 Local,140° @ 7,30.7
KhonKaen,2020-07-22 22:00 Local,140° @ 13,28.7
KhonKaen,2020-07-23 01:00 Local,170° @ 11,27
KhonKaen,2020-07-23 04:00 Local,170° @ 11,25.9
KhonKaen,2020-07-23 07:00 Local,190° @ 8,26.7
KhonKaen,2020-07-23 10:00 Local,195° @ 9,31.2
KhonKaen,2020-07-23 13:00 Local,165° @ 7,34
KhonKaen,2020-07-23 16:00 Local,160° @ 4,34.4
KhonKaen,2020-07-23 19:00 Local,130° @ 5,31.2
KhonKaen,2020-07-23 22:00 Local,125° @ 2,29.7
KhonKaen,2020-07-24 01:00 Local,160° @ 4,28.3
KhonKaen,2020-07-24 04:00 Local,140° @ 3,27.1
KhonKaen,2020-07-24 07:00 Local,215° @ 6,27.6
KhonKaen,2020-07-24 10:00 Local,195° @ 6,31.8
KhonKaen,2020-07-24 13:00 Local,180° @ 4,35
KhonKaen,2020-07-24 16:00 Local,140° @ 4,34.4
KhonKaen,2020-07-24 19:00 Local,165° @ 7,31.8
KhonKaen,2020-07-24 22:00 Local,170° @ 11,29.8
KhonKaen,2020-07-25 01:00 Local,195° @ 5,28.3
